date,max_temperature,avg_temperature,min_temperature,max_dew_point,avg_dew_point,min_dew_point,max_humidity,avg_humidity,min_humidity,max_wind_speed,avg_wind_speed,min_wind_speed,rainfall
1/6/2020,90,83.6,77,81,77.7,75,100,82.8,70,9,4.4,0,0
2/6/2020,86,81.8,75,81,77.1,72,100,85.5,70,13,3.7,0,0.02
3/6/2020,90,84.2,81,81,78,75,94,82.2,70,12,3.6,0,0
4/6/2020,82,80.4,77,79,77,75,100,90,84,15,3.2,0,0.73
5/6/2020,88,81.8,77,79,77,73,100,85.9,66,12,3.5,0,0.54
6/6/2020,86,81.7,73,79,76.6,72,100,85,74,12,4.3,0,0.04
7/6/2020,90,83.3,79,79,76.9,75,94,81.5,66,9,2.8,0,0.01
8/6/2020,84,82.8,82,77,76.6,75,84,81,74,3,1.2,0,0
9/6/2020,90,85.3,81,81,77.8,75,89,79.1,62,12,4.5,0,0
10/6/2020,90,84.2,81,81,78.3,75,89,81.8,74,17,3.8,0,0
13/6/2020,88,82.7,77,79,76.2,73,94,81.5,66,9,3,0,0.02
14/6/2020,90,84.4,81,81,78.1,75,94,81.5,62,13,6.7,0,0.76
15/6/2020,90,84.8,79,79,77.5,75,94,79.6,66,10,4,0,8.38
16/6/2020,90,83.3,75,79,77,72,100,82,55,14,4.2,0,2.93
17/6/2020,90,84.4,79,79,77.5,73,100,80.6,62,10,3.4,0,0.03
18/6/2020,88,82.8,79,79,77,75,94,83,70,12,4.5,1,0.02
19/6/2020,88,82.3,77,79,77.5,75,94,85.7,70,10,3.1,0,0
20/6/2020,88,81.7,75,79,77,75,100,86.1,70,8,3,0,0.64
22/6/2020,88,83.7,79,81,78,77,94,83.2,70,14,5.1,0,6.57
23/6/2020,90,83.2,77,79,76.6,73,94,81.5,62,12,4.5,0,0.42
24/6/2020,90,84.3,79,81,77.2,73,94,79.8,66,13,5.3,0,0.09
25/6/2020,90,83.3,77,79,76.8,75,94,81.5,66,13,6.4,0,0
26/6/2020,86,81.8,77,77,76.1,73,100,83.5,70,12,4.6,0,0
27/6/2020,90,84,81,79,76.8,75,89,79.6,62,10,4.3,0,0
28/6/2020,90,84.9,81,81,79,77,94,82.2,70,18,6.8,0,0
1/7/2020,88,82.9,77,81,77.6,75,94,84.2,75,14,5.3,0,4.42
2/7/2020,90,83.7,79,81,77.8,75,94,83.1,70,12,5.4,0,18.96
3/7/2020,88,83.8,81,79,78,75,94,82.3,70,14,5.9,0,10.94
4/7/2020,91,84.4,81,79,77.6,73,94,80.5,59,10,4.3,0,3.81
5/7/2020,90,84.9,79,79,77.5,73,94,79.1,62,9,4.3,0,0.96
6/7/2020,90,82.3,77,79,76.6,75,100,84,62,10,3.7,0,0
7/7/2020,86,80.9,77,79,76.7,73,100,87.8,70,12,3.8,0,0
8/7/2020,88,81.8,75,79,75.5,73,100,82.3,66,9,4.4,0,0.01
9/7/2020,88,81.7,77,79,75.7,73,100,82.8,66,12,4.3,0,0.01
10/7/2020,88,83,81,79,76.7,75,89,81.8,70,12,4.1,0,21.86
11/7/2020,88,82.2,79,79,76.9,72,94,84.5,74,12,3.3,0,3.22
12/7/2020,88,82.2,77,79,76.4,75,94,83.1,70,12,5.2,0,0.02
13/7/2020,86,81.8,79,79,75.7,73,94,82.8,70,12,2.7,0,0
14/7/2020,88,83,79,79,76.3,75,94,80.9,66,10,5.3,0,0.03
15/7/2020,90,83.9,79,79,77.6,75,94,81.7,66,13,5,0,0
16/7/2020,90,82.3,77,79,76.9,75,94,84.8,62,9,3,0,0
17/7/2020,90,82.7,77,79,76.4,75,94,82.3,66,12,5,0,0.02
18/7/2020,90,81,75,79,76.8,75,100,87.7,66,9,3.8,0,0.01
19/7/2020,88,83.1,77,79,76.3,73,94,80.6,62,10,4.5,0,0.05
20/7/2020,90,84.2,79,81,77.4,73,100,81,59,12,5.1,0,2.6
21/7/2020,90,82.9,75,79,76.6,75,100,82.8,62,13,4.2,0,2.76
22/7/2020,88,81.2,77,79,77.6,75,100,89.4,70,10,3.5,0,5.41
23/7/2020,86,82.1,77,79,76.4,75,100,83.3,70,13,3.9,0,18.47
24/7/2020,88,82.5,75,79,77.5,75,100,85.5,70,13,4.7,0,11.26
25/7/2020,88,82,75,79,76,73,100,82.8,62,14,6.1,0,1.14
26/7/2020,90,82.8,77,79,76.5,75,94,82,66,13,5.8,0,7.05
27/7/2020,90,83.5,77,79,76.9,75,94,81.5,66,13,7.2,0,2.36
28/7/2020,91,84.7,79,79,76.5,73,94,77.4,66,15,8.3,0,6.92
29/7/2020,91,84.2,77,77,75.3,73,94,76,59,17,6.6,0,5.12
30/7/2020,91,85.6,81,77,76.7,75,89,75.3,62,9,3.9,0,7.36
31/7/2020,84,80.4,77,79,76.4,75,94,88.5,74,8,1.5,0,2.14
4/8/2020,90,84.8,81,81,78.7,77,89,81.5,70,14,4.5,0,0
5/8/2020,91,85.3,82,81,79.2,77,89,81.4,70,12,4.8,0,0.1
6/8/2020,91,85.8,82,81,78.9,75,94,79.8,62,9,2.6,0,0.04
7/8/2020,90,84.5,79,81,78.1,77,94,81.5,66,13,4.1,0,0.02
10/8/2020,91,85.9,82,79,78,73,89,77.5,55,10,2.7,0,0.02
18/8/2020,90,83,77,81,76.4,73,100,81.3,62,15,4,0,0.53
21/8/2020,90,83.6,81,79,76.8,75,89,80.7,66,17,3.7,0,1.52
22/8/2020,91,83.6,77,79,75.4,73,94,78.2,55,15,5,0,7.26
23/8/2020,91,84.9,81,79,77.3,75,89,79.1,62,15,5.5,0,18.38
24/8/2020,91,84.2,79,77,75.8,72,94,77,55,13,4.5,0,14.91
28/8/2020,90,84.4,79,79,76.9,75,94,79.2,62,16,5.3,0,33.1
30/8/2020,90,82.8,75,81,77.4,73,100,84,66,16,5.2,0,0.17
5/9/2020,88,82.5,77,79,76,73,94,81.4,66,12,3.8,0,0.73
6/9/2020,88,82.5,75,79,77,73,100,84.2,70,16,5.9,0,0.15
7/9/2020,88,83.2,79,79,78,75,94,84.7,66,12,3.1,0,12.54
8/9/2020,90,84,79,79,77,75,94,80.8,66,13,5.2,0,0.73
9/9/2020,88,82.6,79,79,76.1,73,94,81.3,66,14,6.1,0,0.04
10/9/2020,90,82.2,77,79,76.6,75,100,84,66,12,4.5,0,0.01
11/9/2020,86,80.4,77,77,75.2,72,100,85.2,62,6,2.8,0,2.09
12/9/2020,86,81.1,75,79,76.5,75,100,86.3,74,16,5.2,0,2.14
14/9/2020,86,81.1,79,77,74.9,70,94,82.8,62,9,1.2,0,6.15
15/9/2020,86,81.6,77,77,75,73,94,81.4,66,18,4.7,0,2.36
17/9/2020,90,83.5,79,79,76.8,73,89,81.1,66,10,2.7,0,0.04
19/9/2020,88,81.8,75,79,76.6,73,100,84.5,70,15,6.4,0,3.03
20/9/2020,88,82.7,79,79,76.9,72,100,83.1,58,12,3,0,7.53
21/9/2020,90,84,79,79,77.2,75,94,80.6,66,12,3.4,0,2.54
22/9/2020,88,81.3,75,79,76.1,72,100,85,70,12,5.2,0,1.7
24/9/2020,88,80.5,75,77,75.2,73,100,85.5,66,15,3.1,0,27.07
25/9/2020,88,80.8,77,79,76,75,94,86.5,74,14,4.4,0,13.77
26/9/2020,84,79.3,75,77,74.1,72,94,85.4,74,8,2.5,0,5.41
28/9/2020,84,81.3,79,77,74.3,70,94,80.3,70,9,3,0,0.51
29/9/2020,88,82.2,77,79,75.7,73,94,81.5,66,17,4.8,0,0.02
30/9/2020,86,82.7,79,79,76.8,75,94,82.8,70,14,4.1,0,1.27
1/10/2014,90,83.2,77,79,76.5,73,89,81.1,66,10,3.8,0,2.69
3/10/2014,88,82.5,77,81,76.8,75,94,83.7,70,12,4.2,0,127.91
5/10/2014,82,77.4,73,77,74.3,72,100,91,79,10,3.8,0,41.89
6/10/2014,88,80.1,75,77,74.3,72,94,83.8,66,10,3.5,0,3.54
10/10/2014,90,85.1,81,79,77.7,75,89,78.9,62,10,3.8,0,0.07
11/10/2014,91,83.1,81,81,78,73,94,84.6,55,14,4.1,0,0.15
15/10/2014,88,82.6,77,79,77,75,94,84.1,70,10,5.1,1,16.05
21/10/2014,90,81.1,77,81,76.8,75,100,87.5,66,10,3.5,0,1.02
22/10/2014,90,81.1,77,79,77,75,100,87.7,70,12,4,0,3.69
23/10/2014,86,81.1,77,79,76.5,75,100,86.5,70,9,3.5,0,0.25
25/10/2014,88,83.4,79,79,76.9,75,94,81.4,66,12,5.1,0,0
26/10/2014,91,83.9,77,79,77.4,75,94,81.5,63,10,4,0,0
28/10/2014,88,82.8,79,81,78,77,94,85.6,70,14,4.8,0,0.22
29/10/2014,88,82.1,79,79,77.3,75,94,86,74,13,4.7,0,0.18
30/10/2014,91,83.5,79,81,77.7,75,94,83.3,66,9,4.1,1,0
3/10/2015,88,81.8,77,75,72.9,70,89,75.6,58,9,3,0,2.65
4/10/2015,86,80.7,77,77,74.2,72,94,81.9,66,13,3,0,0.57
5/10/2015,86,78.7,72,75,73.3,70,100,84.3,66,18,4,0,29.39
9/10/2015,86,78.7,73,75,73,72,100,83.7,66,10,4.3,0,4.9
10/10/2015,86,79.5,73,75,72.8,72,100,80.6,62,8,3.2,0,59.34
12/10/2015,88,80.5,75,75,74.1,72,94,82.1,66,10,4,0,135.14
14/10/2015,86,79.4,75,77,74.2,72,100,85.5,66,10,3.2,0,143.46
15/10/2015,88,80.2,75,73,72.7,72,94,79.1,58,8,2.8,0,59.78
17/10/2015,86,81.2,77,75,73.5,72,89,79,66,12,4,0,22.75
18/10/2015,86,80.7,77,77,73.8,72,94,80.7,70,9,2.3,0,0.6
19/10/2015,86,80.5,77,75,74.4,73,94,82.7,70,12,3.8,0,0.45
20/10/2015,84,80.6,75,77,74.6,72,100,82.6,66,8,3.9,0,2.53
21/10/2015,86,81.2,77,77,74.8,72,94,82.2,62,8,2.6,0,3.82
22/10/2015,86,81.5,79,77,74.9,73,89,81.7,66,9,2.4,0,12.3
25/10/2015,88,80.1,73,77,73,70,94,79.8,58,17,5.3,0,2.24
27/10/2015,86,78.8,75,77,74.3,72,94,87.2,70,10,3.5,0,5.15
29/10/2015,88,80.5,75,75,73.5,70,94,80.8,58,9,4.2,0,0.21
3/10/2016,86,81.2,75,77,74.7,72,100,81.6,66,9,3.8,0,0.1
6/10/2016,84,80,75,79,75.8,73,100,87.8,74,12,2.8,0,13.43
7/10/2016,90,81.6,75,77,74.7,73,100,81.1,59,7,3,0,3.62
11/10/2016,88,83.3,79,79,76.3,75,94,79.9,66,9,4.6,1,0.86
14/10/2016,86,81.8,77,79,76.9,73,100,85.9,70,9,3.2,0,0.19
15/10/2016,88,81.6,75,79,76.5,73,100,85.5,66,9,3.2,0,0.24
17/10/2016,84,79.1,75,79,76.6,75,100,92.7,79,5,2.4,0,9.59
18/10/2016,88,81,75,81,77.3,75,100,89.2,66,6,2.6,0,8.43
19/10/2016,90,82.6,79,81,76.8,73,94,83.5,66,8,2.7,0,4.46
21/10/2016,90,84,79,79,77.1,75,94,80.6,66,9,3.5,0,6.31
22/10/2016,86,81.5,77,79,76.3,73,100,84.6,74,8,3.6,0,0.9
27/10/2016,90,82.7,77,79,75.8,73,100,81.3,59,12,3.8,0,6.95
29/10/2016,86,79.4,75,79,76.7,75,100,91.8,79,9,3.6,0,0.45
31/10/2016,84,79.9,75,79,76.5,73,100,89.8,74,18,5.1,0,0.04
5/10/2017,90,83,77,79,75.7,73,94,79.6,62,13,5.3,0,0.06
6/10/2017,91,83.9,77,79,77.2,75,100,81,59,12,5.5,0,0.26
10/10/2017,90,82.5,77,79,77.1,75,100,84.3,66,12,3.9,0,3.3
12/10/2017,90,82.9,79,77,74.4,72,89,76.6,62,12,4.7,0,3.13
13/10/2017,84,80.1,75,77,75.3,73,100,85.9,74,10,4.4,0,9.55
14/10/2017,88,82.3,77,79,75.8,73,94,81.5,70,10,4,0,159.65
15/10/2017,90,84,79,79,76,73,89,78,62,9,2.9,0,40.13
16/10/2017,90,83.8,79,79,76.2,73,94,79.3,59,10,2.7,0,2.13
17/10/2017,91,83.4,77,79,74.6,70,94,76.2,52,9,3.3,0,0.04
18/10/2017,93,84.2,77,79,76.1,73,94,77.6,59,13,3.3,0,0.22
24/10/2017,91,84.4,77,79,75.1,72,94,75,55,9,3.4,0,0.01
25/10/2017,93,84.3,79,79,75,70,94,75.3,46,15,5.1,0,0.12
26/10/2017,90,82.3,79,79,75.8,73,94,81.8,62,10,3.7,0,0.01
27/10/2017,90,81.5,77,81,75.9,73,100,84.3,62,10,3,0,0.16
28/10/2017,88,80.5,75,81,75.9,72,100,86.9,66,12,3.6,0,8.07
29/10/2017,90,82.6,77,79,74.2,72,89,77.8,59,18,5.7,0,21.96
30/10/2017,90,81.3,77,81,74.8,72,100,82.2,62,14,5.1,0,0.06
31/10/2017,86,80.7,77,81,75.6,72,94,85.1,70,14,4.3,0,0
1/10/2018,91,83.3,79,81,78.4,75,100,85,62,9,2.8,0,10.03
2/10/2018,86,81.7,79,79,75.5,73,94,82.8,66,12,3.6,0,73.91
4/10/2018,88,81.6,77,79,76.6,75,100,85.6,66,10,3.7,0,2.63
5/10/2018,90,84.1,79,79,77,75,94,80.2,66,12,4,0,0.92
6/10/2018,90,82,77,79,76.9,75,94,85.4,70,12,5.3,2,10.89
7/10/2018,91,81.1,77,77,75.9,72,100,85.9,55,9,3.8,0,0.84
8/10/2018,88,81.3,77,79,76.2,75,94,85.4,70,14,4.3,0,0.17
11/10/2018,91,82.6,77,79,76.4,73,100,83.3,59,8,3.5,0,0
12/10/2018,84,80.1,77,79,76,75,94,88.1,79,12,4.6,0,0.02
15/10/2018,88,81.1,75,79,76,73,100,85.4,66,10,3.3,0,0.01
19/10/2018,84,77.9,73,75,73.7,72,100,87.7,74,7,2.6,0,14.84
21/10/2018,90,82.4,75,77,75.4,73,100,80.9,62,13,3.9,0,8.7
23/10/2018,86,80,75,77,76.2,73,100,88.8,74,15,3.8,0,0.04
24/10/2018,86,78.9,75,77,75.5,73,100,90.2,74,15,3.2,0,25.29
29/10/2018,90,82.8,77,79,76.5,75,94,82.5,62,13,3.3,0,10.2
1/10/2019,90,82.1,77,79,76.1,73,94,83.3,62,10,3.8,0,16
2/10/2019,90,82.1,77,79,76.2,75,100,83.4,62,10,4,0,8.65
3/10/2019,88,80.9,77,77,75.4,73,94,84.5,66,13,5.1,0,2.5
4/10/2019,88,81.7,75,77,75.5,72,94,82,70,17,6.1,0,2.25
5/10/2019,88,81,77,79,76.6,75,94,87.2,70,12,4.1,0,3.2
6/10/2019,86,80.6,77,77,74.3,73,94,82.5,66,12,5.3,0,0.55
7/10/2019,91,82.6,77,79,74.1,73,94,77.7,55,9,4.6,1,2.61
8/10/2019,90,81.6,77,79,76.5,75,100,85.5,66,16,5.1,0,0.27
9/10/2019,88,80.3,75,79,75.5,73,100,86.3,70,14,5.6,0,73.29
10/10/2019,90,81.6,75,79,75.5,73,100,83,66,10,4.4,0,80.92
11/10/2019,91,83,77,79,75.1,72,94,78.5,55,10,4.9,0,30.36
12/10/2019,90,83.7,77,79,76,73,94,79,59,10,3.6,0,17.14
13/10/2019,90,81.5,75,79,75.9,73,100,83.9,66,20,5.4,0,0.67
14/10/2019,90,82.2,77,79,76.3,73,94,83.7,70,12,4.8,0,1.47
15/10/2019,90,81.9,77,79,75.8,73,94,82.8,62,18,4.7,0,2.5
16/10/2019,91,82.9,75,79,75.6,72,100,80.1,52,12,4.5,0,3.14
17/10/2019,90,83.2,77,79,76.6,75,94,81.7,62,12,4.8,0,40.64
18/10/2019,88,81.3,77,79,77.1,75,100,87.7,70,9,4.5,0,2.32
19/10/2019,90,81.4,77,77,75.9,75,100,84.8,62,17,4.6,0,0.63
20/10/2019,90,82.8,77,81,77.5,75,100,84.4,66,12,3.4,0,0.05
21/10/2019,88,81.7,79,79,77.9,77,100,88.8,74,12,4.4,0,0.1
22/10/2019,88,80.8,75,79,76.9,75,100,88.3,66,13,4.3,0,1.27
23/10/2019,90,81.1,77,81,77.3,75,100,88.7,70,10,4.4,0,5.17
24/10/2019,88,80.2,75,79,75.8,75,100,87.3,66,15,4.8,0,18.21
25/10/2019,90,80.3,73,79,75.6,73,100,86.7,66,9,4,0,0.94
26/10/2019,90,81,77,79,76.8,75,100,88.4,66,12,3.5,0,0.96
27/10/2019,88,80.5,73,79,76.5,73,100,88.3,70,17,3.8,0,13.92
28/10/2019,88,79.4,75,79,75.2,72,100,88,66,15,4,0,2.32
29/10/2019,90,80.5,75,77,75.1,73,100,85.2,59,9,3.4,0,0.79
30/10/2019,88,82.3,75,77,75.3,72,94,80.1,66,12,4.2,0,0.55
31/10/2019,84,79.5,75,79,76.5,75,100,91.1,79,9,2.8,0,1.11
3/10/2020,84,80,75,77,74.5,72,94,84.2,70,10,4.2,0,0.21
4/10/2020,91,82.3,77,81,76.5,73,100,83.5,59,9,2.4,0,0.81
6/10/2020,90,83.3,77,81,76.3,73,94,80.8,59,10,3,0,2.61
9/10/2020,88,81.3,77,79,77.3,75,100,88.2,70,9,3,0,0.74
11/10/2020,88,82.2,77,77,76,73,94,82.5,70,10,2.9,0,4.12
13/10/2020,82,78.1,73,77,74.8,73,100,90.8,83,13,2.8,0,0.6
14/10/2020,90,82.1,75,79,75.4,72,94,81.5,66,12,2.6,0,0.75
15/10/2020,90,83.5,79,79,76.8,75,94,80.9,66,8,2.8,0,0.43
16/10/2020,90,82.3,75,79,76.3,73,100,83.2,62,10,2.5,0,13.03
17/10/2020,91,84.4,79,79,77.1,75,94,79.7,63,9,3.1,0,40.28
18/10/2020,90,83.3,77,79,76.5,73,100,80.9,62,14,3.7,0,58.84
19/10/2020,93,85,79,79,75.3,72,94,73.9,52,8,3,0,5.19
23/10/2020,88,82.5,77,77,73.7,72,89,75.7,58,9,2.6,0,0.64
26/10/2020,82,79.3,77,77,74.4,72,100,86.4,70,12,2.6,0,0.07
27/10/2020,91,81.8,73,79,75,73,100,81,59,9,2.4,0,0
29/10/2020,88,82.9,79,79,76.3,75,94,81.7,66,7,2.3,0,0.27
30/10/2020,91,83.9,77,77,76.1,75,94,78.6,59,10,4,0,16.97
31/10/2020,91,84,81,81,76.8,72,94,79.7,58,12,3,0,2.03
1/11/2014,88,81.4,77,81,78,75,100,89.5,75,10,3.6,0,0.41
2/11/2014,88,82.5,77,81,78,75,100,86.5,75,9,3.9,0,0
3/11/2014,90,83.4,75,82,79.2,75,100,87,79,15,5.6,0,0.01
4/11/2014,90,84,79,82,79,75,94,84.8,75,10,3.1,0,3.64
14/11/2014,88,81.6,77,79,75.3,73,94,82.4,62,13,4.5,0,7.65
16/11/2014,88,81.1,75,79,76.1,73,100,85.8,70,12,3.2,0,3.31
18/11/2014,88,82.4,79,79,75.4,73,89,80,70,8,4.5,0,4.8
20/11/2014,90,82.8,77,75,74.1,72,89,76.5,59,10,5.1,1,20.78
22/11/2014,86,80.5,77,79,76.8,75,100,89.1,74,17,4.4,0,9.72
23/11/2014,90,81.5,75,79,75.3,73,94,82.3,62,10,3.7,0,3.71
24/11/2014,86,81.6,77,79,77.5,75,94,87.7,74,8,3.3,0,22.27
25/11/2014,90,82.2,77,79,77,75,100,85,62,10,3,0,17.37
27/11/2014,91,82.7,77,79,75.6,73,94,80.8,62,14,5.2,0,16.47
1/11/2015,86,77.7,73,77,73.3,72,94,86.6,66,12,3.8,0,18.31
3/11/2015,86,79.3,75,75,73.5,72,94,83.5,66,12,4.2,0,2.21
4/11/2015,86,79.6,75,75,73.4,72,94,82.4,66,12,4.3,0,1.64
5/11/2015,86,79.8,75,75,73.2,72,94,81.2,66,13,4.7,0,5.47
7/11/2015,84,77.7,73,75,72.8,70,100,85.4,70,6,2.3,0,10.67
13/11/2015,84,79.1,75,77,73.6,73,94,84.3,70,17,3.7,0,0.56
14/11/2015,90,82.1,75,75,72.1,68,89,73,49,9,3.7,0,0.08
17/11/2015,86,78.2,73,77,74,73,100,88.3,70,14,3.4,0,0
18/11/2015,88,80.4,73,77,73.8,72,100,81.6,62,12,3.9,0,0.03
23/11/2015,88,79.7,75,75,73.2,72,94,81.8,58,9,4.2,0,11.99
25/11/2015,84,79,73,77,73.6,73,100,84.9,70,10,3.4,0,0.03
26/11/2015,90,81.1,77,77,74.3,72,94,81.4,55,10,3.5,0,2.05
27/11/2015,84,79.4,77,75,73.1,70,94,82.2,70,15,3.9,0,5.36
28/11/2015,88,79.3,73,77,73.3,70,100,82.2,66,10,4.3,0,12.39
29/11/2015,88,78.9,75,77,74.2,72,100,86.3,66,13,4.6,0,3.09
30/11/2015,82,77.7,73,75,73.8,72,100,89,79,8,3.2,0,0.31
1/11/2016,86,79.7,75,77,75.7,73,100,88.1,74,8,3.2,0,0.03
2/11/2016,91,82.8,75,77,74.4,72,94,77.4,55,12,4.1,0,0.5
5/11/2016,86,79.8,75,79,76,73,100,89.1,74,8,3.2,0,1.15
6/11/2016,86,80.6,75,77,76,73,100,86.6,70,8,3.5,0,1.51
8/11/2016,91,82.8,75,79,76,73,100,81,59,12,3.3,0,0
9/11/2016,84,81.1,79,79,75.9,73,94,85.2,70,13,4.4,1,0.01
13/11/2016,88,81.9,77,79,77.4,75,100,86.8,70,12,4.3,0,1.12
14/11/2016,90,81.6,77,79,76.4,75,94,85.4,62,15,5.1,1,0.89
16/11/2016,88,81.7,77,79,76.4,75,100,84.6,66,9,3.5,0,0.29
18/11/2016,90,81.8,77,79,76.1,73,100,83.8,62,13,5.4,0,0
19/11/2016,90,82.4,77,79,77.3,75,100,85.4,70,10,4.2,0,0.01
22/11/2016,88,81.8,77,81,78.2,77,100,88.9,74,9,3.2,0,5.83
23/11/2016,88,82.7,79,79,77.9,77,100,86.1,70,12,3.8,0,2.75
24/11/2016,88,81.4,75,79,77.5,75,100,88.5,70,13,4.1,0,1.08
25/11/2016,90,82.4,75,79,77,75,100,84.5,70,13,5.1,1,4.32
30/11/2016,88,82.3,75,77,75.3,73,100,80.5,66,10,4.1,0,6.26
7/11/2017,88,81.7,77,79,76.4,73,94,84.8,70,7,2.1,0,0.44
9/11/2017,88,80.9,77,79,75.6,72,94,84.6,70,12,4.8,0,1.25
12/11/2017,90,80.8,75,77,74,68,100,81,62,9,3.9,0,10.35
13/11/2017,90,82.7,77,79,74.8,72,94,78.4,59,8,3.1,0,4.5
14/11/2017,88,81.1,79,79,76.8,75,100,87.8,74,12,3.1,0,0.57
16/11/2017,88,82.4,77,81,77.1,75,100,84.6,66,7,2.5,0,0.67
17/11/2017,90,82.9,77,79,76.8,75,100,82.9,62,12,3.8,0,0.77
23/11/2017,90,81.3,77,79,76,73,100,85,62,14,4.9,0,0.66
24/11/2017,88,81.7,77,77,75.6,73,100,82.5,66,8,2.8,0,5.84
25/11/2017,88,82,79,79,75.8,73,94,82.6,66,10,4.3,0,6.71
27/11/2017,88,80.2,77,79,75.4,73,100,86.4,70,9,4,0,2.24
28/11/2017,79,77.6,77,77,75.2,73,100,92.9,83,10,5.3,0,0.22
30/11/2017,82,79.2,77,79,76.5,75,100,92.2,84,10,3.9,0,16.65
4/11/2018,90,82.4,77,79,76.3,73,94,82.8,66,12,4,0,18.9
5/11/2018,88,81.5,77,79,76.5,73,100,85.6,70,9,3.7,0,2.71
6/11/2018,88,83,79,77,75.3,73,94,78.9,66,9,4.2,0,11.51
10/11/2018,90,83.5,79,77,75.5,73,94,78.1,62,9,4.5,0,4.31
11/11/2018,93,84,79,79,76.5,73,94,79.5,55,10,3.7,0,0.67
12/11/2018,88,82.9,79,79,77,75,94,83.5,66,13,4.8,0,1.41
13/11/2018,88,82.1,79,79,77.2,75,100,85.8,74,10,3.6,0,1.76
14/11/2018,90,81,77,79,76.7,73,100,87.8,66,18,3.8,0,8.03
18/11/2018,90,85.2,81,79,77.5,73,94,78.3,59,9,3.3,0,0.05
19/11/2018,86,80.5,75,77,74.6,72,94,83.3,74,14,5.7,0,0.18
21/11/2018,86,78.6,75,79,76.3,73,100,93.1,74,12,3.2,0,29.68
22/11/2018,88,81.6,75,79,76.5,75,100,85.2,70,12,4.9,0,3.79
25/11/2018,88,80.3,75,79,76.5,75,100,89,74,12,3.1,0,4.11
26/11/2018,90,82.7,77,79,76.2,73,94,82,59,8,2.5,0,0.6
29/11/2018,88,80.8,77,81,77.3,75,100,89.5,70,8,3,0,6.75
1/11/2019,88,80.5,75,77,74,72,100,82.3,58,10,3.8,0,4.91
3/11/2019,90,82.3,77,77,75.1,73,94,79.9,62,7,2.5,0,0.14
4/11/2019,88,81.5,75,79,75,72,100,81.8,62,7,3.1,0,4.79
5/11/2019,90,82.8,77,77,74.9,73,94,78.4,62,9,3.5,0,0.11
6/11/2019,90,83.9,77,79,75.4,73,94,76.9,59,12,4.3,0,5.09
7/11/2019,90,81.8,75,77,74.9,73,100,81.3,62,13,4.6,0,1.05
8/11/2019,84,79.5,75,75,73.9,72,100,84.3,66,14,4.3,0,5.16
12/11/2019,82,79.2,77,77,75.8,75,100,90.4,79,14,1.5,0,6.8
16/11/2019,88,81.8,77,79,76.3,75,100,84,70,13,4.6,0,0.52
17/11/2019,90,83.3,77,79,76.3,73,94,80.5,66,12,4.2,0,0.33
19/11/2019,90,82.2,77,79,76.5,73,100,84,62,13,5,0,0.16
21/11/2019,90,82.6,75,77,72.4,64,100,73.6,43,10,3.1,0,0.35
26/11/2019,91,83.8,77,75,73.1,70,89,71.7,55,21,8.7,0,7.04
28/11/2019,90,82.4,77,79,75.3,73,100,80.6,66,10,3.9,0,5.48
29/11/2019,90,83.5,79,79,74.5,72,94,75.5,62,15,8.3,0,0.62
1/11/2020,88,81,75,79,75.5,73,100,84.3,66,8,2.9,0,9.69
3/11/2020,84,80.1,77,79,76.4,73,100,89,79,9,3.3,0,4.6
5/11/2020,88,82.3,77,77,76.6,73,94,83.7,62,10,3.6,0,0.06
6/11/2020,90,82.2,75,79,76.8,75,100,84.4,66,12,3.8,0,0.27
10/11/2020,88,82.2,77,79,75.8,72,100,82.1,58,10,4.7,0,9.57
11/11/2020,88,82.3,79,79,77.2,75,94,85,74,9,3.8,0,0.21
12/11/2020,90,82.7,79,79,75.6,73,89,80.3,59,12,5.7,0,0.21
13/11/2020,90,82.8,79,79,77,73,94,83.9,62,8,3.4,0,1.01
14/11/2020,90,82.9,77,81,76.8,73,94,82.3,70,12,3.9,0,0.79
15/11/2020,88,82,77,79,77.2,73,94,85.9,70,12,4.8,0,9.49
16/11/2020,90,82.2,77,81,77.4,75,100,86.5,62,13,4.6,0,0.78
17/11/2020,88,81.7,77,79,76.1,73,94,84,66,12,3.5,0,15.61
18/11/2020,77,77,77,77,77,77,100,100,100,0,0,0,12.28
19/11/2020,90,80.9,77,79,77.5,77,100,90.2,66,13,3.8,0,0.69
20/11/2020,88,82.5,77,79,77.3,75,100,85.1,66,10,3.2,0,0.79
21/11/2020,84,80.4,79,79,76.9,75,94,89.8,74,15,3.2,0,0.56
22/11/2020,86,79.7,77,79,75.3,73,94,87.5,74,15,4,0,2.54
25/11/2020,88,80.5,73,77,74.5,72,94,82.3,62,9,2.9,0,3.31
27/11/2020,86,80.7,77,79,75.9,73,100,86.1,74,12,4.3,0,6.69
28/11/2020,86,79.2,77,79,76.4,73,100,91.6,74,10,3.4,0,10.41
29/11/2020,88,81.3,75,79,75.2,72,94,82.4,70,10,4.5,0,16.29
30/11/2020,88,82.7,77,79,76.6,75,94,82.8,66,12,4.4,0,11.18
4/12/2014,90,82.6,77,79,76.4,73,94,82.3,62,13,5.3,0,0.34
5/12/2014,90,82.4,79,79,77.1,75,94,85,66,12,4.6,0,0.22
6/12/2014,90,82.3,77,77,75.3,73,94,80.5,59,15,4.1,0,0.88
8/12/2014,88,81.1,77,79,76.5,75,100,86.9,70,16,5.4,1,6.77
